TimeStamp,Time,Framecount,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-05-13 15:38:26.2373,15:38:26.2373,24814,2020-05-13,288.0368,-434951.621174,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,NULL,NULL,NULL,NULL,NULL,NULL,1,1,Stopped,1340.0000,Normal,NULL,NULL,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Game Started,GameEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:36.2494,15:38:36.2494,25270,2020-05-13,10.0093,-434941.607344,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,NULL,NULL,NULL,NULL,NULL,NULL,1,1,Playing,1340.0000,Normal,9.9873,1330.0130,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,1.2876,3.3225,6.1925,1.2876,1.4725,5.6425,0.6311,2.0000,NULL,0705,7,5,0.6667,0.8000,NULL,NULL,-0.3401,0.7344,-0.2452,36.8210,330.4417,5.3405,0.0005,0.0006,0.0009,0.1243,0.0657,0.1164,-0.4667,1.5345,-0.3593,351.3916,7.9032,1.0205,0.2318,0.3401,0.0291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3401,0.7344,-0.2452,36.8210,330.4417,5.3405,0.0005,0.0006,0.0009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:37.7414,15:38:37.7414,25336,2020-05-13,1.4967,-434940.116133,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2322,0.3050,0.9236,0.2288,0.3048,0.9245,1,1,Playing,1340.0000,Normal,11.4843,1328.5160,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:37.7453,15:38:37.7463,25336,2020-05-13,0.0000,-434940.112011,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2322,0.3050,0.9236,0.2288,0.3048,0.9245,1,1,Playing,1340.0000,Normal,11.4843,1328.5160,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,1.2876,3.3225,6.1925,1.2876,1.4725,5.6425,0.6108,2.0000,1.4970,0705,7,5,0.6667,0.8000,-0.0265,-0.0602,-0.2491,1.2499,0.1188,342.2443,14.1102,354.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4640,1.5332,-0.3546,352.9656,14.0962,359.2541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2588,3.2593,6.2126,342.2443,14.1102,354.0830,0.0000,0.0000,0.0000,0705,7,5,1.2876,3.3225,6.1925,1.2876,1.4725,5.6425,NULL,NULL
2020-05-13 15:38:38.2684,15:38:38.2684,25359,2020-05-13,0.5245,-434939.588311,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2322,0.3050,0.9236,0.2288,0.3048,0.9245,1,1,Playing,1340.0000,Normal,11.9967,1328.0030,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,2.0833,-0.5011,5.5751,2.0833,-2.3511,5.0251,0.6788,2.0000,NULL,0801,8,1,0.7778,0.0000,NULL,NULL,-0.2497,1.2438,0.0937,341.4943,12.8122,350.1434,0.0004,0.0008,0.0011,0.1712,0.0495,0.4622,-0.4577,1.5332,-0.3650,352.7215,13.0046,359.6092,0.0553,0.0643,0.0441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1423,3.3450,6.2150,341.4943,12.8122,350.1434,0.0015,0.0005,0.0006,0705,7,5,1.2876,3.3225,6.1925,1.2876,1.4725,5.6425,NULL,NULL
2020-05-13 15:38:40.2647,15:38:40.2647,25448,2020-05-13,1.9973,-434937.59261,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2322,0.3050,0.9236,0.2288,0.3048,0.9245,1,1,Playing,1340.0000,Normal,14.0067,1325.9930,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Expired,MoleEvent,2.0833,-0.5011,5.5751,2.0833,-2.3511,5.0251,0.6788,2.0000,NULL,0801,8,1,0.7778,0.0000,NULL,NULL,-0.1916,0.9710,-0.0277,10.2852,20.3546,351.0107,0.0006,0.0015,0.0024,0.1626,0.3431,0.5223,-0.4519,1.5237,-0.3586,357.9919,19.6908,359.9720,0.0074,0.1709,359.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9471,-0.1176,5.9434,10.2852,20.3546,351.0107,0.0308,0.0416,0.0272,0801,8,1,2.0833,-0.5011,5.5751,2.0833,-2.3511,5.0251,NULL,NULL
2020-05-13 15:38:40.2697,15:38:40.2697,25448,2020-05-13,0.0000,-434937.588088,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.2322,0.3050,0.9236,0.2288,0.3048,0.9245,1,1,Playing,1340.0000,Normal,14.0067,1325.9930,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-1.2876,2.3513,6.3795,-1.2876,0.5013,5.8295,0.5951,2.0000,NULL,0404,4,4,0.3333,0.6000,NULL,NULL,-0.1916,0.9710,-0.0277,10.2852,20.3546,351.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4519,1.5237,-0.3586,357.9919,19.6908,359.9720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9471,-0.1176,5.9434,10.2852,20.3546,351.0107,0.0000,0.0000,0.0000,0801,8,1,2.0833,-0.5011,5.5751,2.0833,-2.3511,5.0251,NULL,NULL
2020-05-13 15:38:40.6487,15:38:40.6497,25465,2020-05-13,0.3859,-434937.208742,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3631,-0.2274,0.9036,0.3591,-0.2281,0.9050,1,1,Playing,1340.0000,Normal,14.3878,1325.6120,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:40.6517,15:38:40.6517,25465,2020-05-13,0.0000,-434937.206605,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3631,-0.2274,0.9036,0.3591,-0.2281,0.9050,1,1,Playing,1340.0000,Normal,14.3878,1325.6120,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Expired Mole Hit,MoleEvent,2.0833,-0.5011,5.5751,2.0833,-2.3511,5.0251,0.6788,2.0000,NULL,0801,8,1,0.7778,0.0000,-0.0300,0.0260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:42.0606,15:38:42.0606,25533,2020-05-13,1.4113,-434935.796752,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1507,0.2310,0.9612,-0.1496,0.2264,0.9625,1,1,Playing,1340.0000,Normal,15.8066,1324.1930,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:42.0636,15:38:42.0636,25533,2020-05-13,0.0000,-434935.793274,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1507,0.2310,0.9612,-0.1496,0.2264,0.9625,1,1,Playing,1340.0000,Normal,15.8066,1324.1930,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-1.2876,2.3513,6.3795,-1.2876,0.5013,5.8295,0.5892,2.0000,1.7993,0404,4,4,0.3333,0.6000,-0.0723,0.2347,-0.3696,1.0877,-0.0395,346.6415,351.0925,356.7890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4869,1.5281,-0.3596,356.4948,358.8172,1.4273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3582,2.5838,6.3218,346.6415,351.0925,356.7890,0.0000,0.0000,0.0000,0404,4,4,-1.2876,2.3513,6.3795,-1.2876,0.5013,5.8295,NULL,NULL
2020-05-13 15:38:42.2677,15:38:42.2677,25542,2020-05-13,0.2060,-434935.589744,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1507,0.2310,0.9612,-0.1496,0.2264,0.9625,1,1,Playing,1340.0000,Normal,16.0132,1323.9870,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-0.4355,0.3775,6.3229,-0.4355,-1.4725,5.7729,0.6157,2.0000,NULL,0502,5,2,0.4444,0.2000,NULL,NULL,-0.3680,1.0845,-0.0360,347.9331,351.4049,356.8871,0.0015,0.0002,0.0000,0.0123,0.7559,0.2896,-0.4855,1.5284,-0.3562,356.3844,358.8323,1.4440,0.0686,0.0630,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4053,2.4882,6.3194,347.9331,351.4049,356.8871,0.0135,0.0156,0.0057,0404,4,4,-1.2876,2.3513,6.3795,-1.2876,0.5013,5.8295,NULL,NULL
2020-05-13 15:38:43.1809,15:38:43.1809,25587,2020-05-13,0.9141,-434934.676782,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0190,-0.0850,0.9962,-0.0186,-0.0836,0.9963,1,1,Playing,1340.0000,Normal,16.9287,1323.0710,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:43.1829,15:38:43.1829,25587,2020-05-13,0.0000,-434934.674175,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0190,-0.0850,0.9962,-0.0186,-0.0836,0.9963,1,1,Playing,1340.0000,Normal,16.9287,1323.0710,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-0.4355,0.3775,6.3229,-0.4355,-1.4725,5.7729,0.6155,2.0000,0.9157,0502,5,2,0.4444,0.2000,-0.0003,0.0651,-0.3163,0.9789,-0.0489,4.8785,358.9074,355.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4766,1.5245,-0.3512,358.4803,3.7113,1.7311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4357,0.4435,6.3357,4.8785,358.9074,355.1951,0.0000,0.0000,0.0000,0502,5,2,-0.4355,0.3775,6.3229,-0.4355,-1.4725,5.7729,NULL,NULL
2020-05-13 15:38:44.2877,15:38:44.2877,25638,2020-05-13,1.1045,-434933.569354,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0190,-0.0850,0.9962,-0.0186,-0.0836,0.9963,1,1,Playing,1340.0000,Normal,18.0271,1321.9730,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-3.3709,0.3775,5.1027,-3.3709,-1.4725,4.5527,0.5481,2.0000,NULL,0102,1,2,0.0000,0.2000,NULL,NULL,-0.2404,1.0835,-0.0758,342.2744,16.1558,340.9063,0.0039,0.0003,0.0012,0.0412,1.1733,0.9991,-0.4513,1.5359,-0.3697,351.3673,17.0784,0.7332,0.0038,1.2776,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4041,3.1367,6.2154,342.2744,16.1558,340.9063,0.0830,0.0186,0.0305,0502,5,2,-0.4355,0.3775,6.3229,-0.4355,-1.4725,5.7729,NULL,NULL
2020-05-13 15:38:46.1405,15:38:46.1405,25731,2020-05-13,1.8554,-434931.717424,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4901,-0.1055,0.8653,-0.5023,-0.1121,0.8573,1,1,Playing,1340.0000,Normal,19.8838,1320.1160,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:46.1425,15:38:46.1425,25731,2020-05-13,0.0000,-434931.714939,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4901,-0.1055,0.8653,-0.5023,-0.1121,0.8573,1,1,Playing,1340.0000,Normal,19.8838,1320.1160,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,-3.3709,0.3775,5.1027,-3.3709,-1.4725,4.5527,0.5459,2.0000,1.8566,0102,1,2,0.0000,0.2000,-0.0755,-0.0768,-0.4767,0.9632,-0.0871,6.0572,330.4742,356.1024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5146,1.5217,-0.3566,1.2200,339.5629,3.2837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.4407,0.3018,4.9711,6.0572,330.4742,356.1024,0.0000,0.0000,0.0000,0102,1,2,-3.3709,0.3775,5.1027,-3.3709,-1.4725,4.5527,NULL,NULL
2020-05-13 15:38:46.2975,15:38:46.2975,25738,2020-05-13,0.1551,-434931.560498,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4901,-0.1055,0.8653,-0.5023,-0.1121,0.8573,1,1,Playing,1340.0000,Normal,20.0386,1319.9610,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,0.6247,2.0000,NULL,0802,8,2,0.7778,0.2000,NULL,NULL,-0.4732,0.9632,-0.0874,6.1601,331.2384,355.5954,0.0001,0.0001,0.0001,0.1146,0.3885,0.1679,-0.5142,1.5198,-0.3570,2.1939,340.2206,3.3370,0.1064,0.1858,0.0268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3289,0.3479,5.1193,6.1601,331.2384,355.5954,0.0035,0.0199,0.0142,0102,1,2,-3.3709,0.3775,5.1027,-3.3709,-1.4725,4.5527,NULL,NULL
2020-05-13 15:38:47.4297,15:38:47.4297,25793,2020-05-13,1.1196,-434930.427609,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3916,-0.1081,0.9138,0.3803,-0.1030,0.9191,1,1,Playing,1340.0000,Normal,21.1560,1318.8440,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05-13 15:38:47.4327,15:38:47.4327,25793,2020-05-13,0.0000,-434930.425136,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3916,-0.1081,0.9138,0.3803,-0.1030,0.9191,1,1,Playing,1340.0000,Normal,21.1560,1318.8440,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Hit,MoleEvent,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,0.6243,2.0000,1.1170,0802,8,2,0.7778,0.2000,0.1379,-0.1039,-0.2498,0.9425,-0.1426,6.2044,23.1986,342.9626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4498,1.5253,-0.3659,359.0913,19.4510,1.4798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2169,0.2747,5.8188,6.2044,23.1986,342.9626,0.0000,0.0000,0.0000,0802,8,2,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,NULL,NULL
2020-05-13 15:38:48.3020,15:38:48.3020,25836,2020-05-13,0.8854,-434929.555417,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,0.3916,-0.1081,0.9138,0.3803,-0.1030,0.9191,1,1,Playing,1340.0000,Normal,22.0503,1317.9500,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Mole Spawned,MoleEvent,-2.0833,-0.5011,5.5751,-2.0833,-2.3511,5.0251,0.6788,2.0000,NULL,0301,3,1,0.2222,0.0000,NULL,NULL,-0.2913,0.9782,-0.1180,359.0667,14.5122,342.9804,0.0004,0.0015,0.0006,0.3932,0.1247,0.0697,-0.4854,1.5332,-0.3711,355.2405,3.3778,3.0478,0.5705,0.3894,0.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4583,0.9718,6.4112,359.0667,14.5122,342.9804,0.0210,0.0396,0.0145,0802,8,2,2.0833,0.3775,5.9374,2.0833,-1.4725,5.3874,NULL,NULL
2020-05-13 15:38:49.1907,15:38:49.1907,25880,2020-05-13,0.8903,-434928.666535,-435243.828913578,0020200513153336,False,False,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2879,-0.2235,0.9312,-0.2975,-0.2214,0.9287,1,1,Playing,1340.0000,Normal,22.9380,1317.0620,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,FaerdigeForsoegsMoles2,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
